payment_id,order_id,payment_type,payment_value,installments
5685,5685,Credit Card,72.66,3
5686,5686,Credit Card,60.0,1
5687,5687,Credit Card,484.09,7
5688,5688,Credit Card,102.56,1
5689,5689,Credit Card,184.0,6
5690,5690,Boleto,152.51,1
5691,5691,Credit Card,104.3,1
5692,5692,Credit Card,579.58,2
5693,5693,Credit Card,153.1,3
5694,5694,Credit Card,554.32,1
5695,5695,Credit Card,60.44,1
5696,5696,Credit Card,311.71,10
5697,5697,Credit Card,94.55,4
5698,5698,Credit Card,1373.19,4
5699,5699,Credit Card,115.15,5
5700,5700,Credit Card,38.72,2
5701,5701,Credit Card,92.73,9
5702,5702,Credit Card,150.59,10
5703,5703,Credit Card,39.48,1
5704,5704,Credit Card,128.29,10
5705,5705,Voucher,94.84,1
5706,5706,Boleto,286.64,1
5707,5707,Credit Card,175.86,3
5708,5708,Credit Card,68.8,6
5709,5709,Credit Card,86.15,1
5710,5710,Boleto,111.02,1
5711,5711,Voucher,56.78,1
5712,5712,Credit Card,131.62,1
5713,5713,Boleto,22.78,1
5714,5714,Credit Card,233.93,6
5715,5715,Credit Card,54.95,1
5716,5716,Credit Card,259.15,2
5717,5717,Credit Card,450.51,4
5718,5718,Credit Card,31.43,1
5719,5719,Credit Card,157.32,10
5720,5720,Credit Card,31.17,1
5721,5721,Credit Card,103.14,3
5722,5722,Credit Card,135.59,1
5723,5723,Credit Card,139.94,8
5724,5724,Credit Card,139.62,1
5725,5725,Credit Card,121.09,1
5726,5726,Credit Card,114.42,1
5727,5727,Credit Card,1520.77,10
5728,5728,Credit Card,113.33,1
5729,5729,Credit Card,112.2,1
5730,5730,Credit Card,96.35,1
5731,5731,Credit Card,47.69,1
5732,5732,Credit Card,141.9,8
5733,5733,Credit Card,95.52,1
5734,5734,Credit Card,87.32,7
5735,5735,Credit Card,101.45,10
5736,5736,Boleto,203.63,1
5737,5737,Credit Card,54.2,3
5738,5738,Credit Card,24.23,1
5739,5739,Boleto,61.59,1
5740,5740,Voucher,232.86,1
5741,5741,Boleto,145.24,1
5742,5742,Credit Card,161.12,2
5743,5743,Boleto,88.26,1
5744,5744,Credit Card,55.93,5
5745,5745,Credit Card,114.27,1
5746,5746,Boleto,117.93,1
5747,5747,Boleto,108.0,1
5748,5748,Boleto,82.35,1
5749,5749,Debit Card,272.95,1
5750,5750,Boleto,155.72,1
5751,5751,Boleto,633.5,1
5752,5752,Voucher,37.54,1
5753,5753,Credit Card,153.7,1
5754,5754,Credit Card,64.51,1
5755,5755,Boleto,159.44,1
5756,5756,Credit Card,109.68,6
5757,5757,Boleto,307.14,1
5758,5758,Credit Card,195.0,6
5759,5759,Credit Card,51.69,1
5760,5760,Credit Card,201.2,3
5761,5761,Credit Card,221.38,2
5762,5762,Credit Card,573.0,10
5763,5763,Boleto,122.76,1
5764,5764,Credit Card,151.55,5
5765,5765,Credit Card,154.56,1
5766,5766,Credit Card,514.11,10
5767,5767,Credit Card,90.0,1
5768,5768,Credit Card,36.22,1
5769,5769,Voucher,106.87,1
5770,5770,Credit Card,120.43,1
5771,5771,Credit Card,32.43,1
5772,5772,Credit Card,138.6,2
5773,5773,Boleto,37.25,1
5774,5774,Credit Card,40.0,3
5775,5775,Credit Card,166.35,10
5776,5776,Credit Card,159.3,10
5777,5777,Boleto,32.38,1
5778,5778,Credit Card,114.57,2
5779,5779,Credit Card,84.05,2
5780,5780,Credit Card,215.06,4
5781,5781,Credit Card,84.62,1
5782,5782,Credit Card,102.4,1
5783,5783,Credit Card,141.32,2
5784,5784,Credit Card,94.66,2
5785,5785,Boleto,76.33,1
5786,5786,Boleto,70.97,1
5787,5787,Credit Card,64.1,4
5788,5788,Credit Card,30.79,1
5789,5789,Voucher,84.23,1
5790,5790,Credit Card,208.55,2
5791,5791,Boleto,92.76,1
5792,5792,Credit Card,389.0,2
5793,5793,Boleto,60.72,1
5794,5794,Boleto,99.9,1
5795,5795,Credit Card,112.76,2
5796,5796,Credit Card,156.37,2
5797,5797,Credit Card,387.57,7
5798,5798,Credit Card,249.4,8
5799,5799,Boleto,204.62,1
5800,5800,Boleto,47.77,1
5801,5801,Credit Card,176.16,3
5802,5802,Credit Card,85.74,3
5803,5803,Credit Card,147.65,3
5804,5804,Boleto,450.53,1
5805,5805,Credit Card,73.5,1
5806,5806,Credit Card,106.33,5
5807,5807,Credit Card,234.31,4
5808,5808,Credit Card,103.06,1
5809,5809,Credit Card,837.39,4
5810,5810,Credit Card,38.0,3
5811,5811,Boleto,32.23,1
5812,5812,Credit Card,84.42,2
5813,5813,Credit Card,164.66,2
5814,5814,Credit Card,45.01,4
5815,5815,Boleto,38.59,1
5816,5816,Credit Card,335.91,3
5817,5817,Credit Card,114.44,1
5818,5818,Credit Card,135.3,2
5819,5819,Boleto,67.3,1
5820,5820,Credit Card,94.12,4
5821,5821,Credit Card,46.69,1
5822,5822,Credit Card,102.7,3
5823,5823,Credit Card,323.72,6
5824,5824,Voucher,59.01,1
5825,5825,Credit Card,83.73,1
5826,5826,Credit Card,100.55,2
5827,5827,Credit Card,110.74,1
5828,5828,Credit Card,161.23,2
5829,5829,Credit Card,367.65,2
5830,5830,Boleto,186.85,1
5831,5831,Credit Card,123.18,4
5832,5832,Credit Card,91.18,4
5833,5833,Credit Card,68.89,1
5834,5834,Credit Card,83.41,3
5835,5835,Credit Card,1372.22,1
5836,5836,Credit Card,145.56,3
5837,5837,Credit Card,114.73,10
5838,5838,Credit Card,27.75,2
5839,5839,Credit Card,66.01,1
5840,5840,Credit Card,135.77,4
5841,5841,Credit Card,184.46,2
5842,5842,Credit Card,81.96,1
5843,5843,Credit Card,147.7,1
5844,5844,Credit Card,167.59,4
5845,5845,Credit Card,76.84,1
5846,5846,Boleto,98.16,1
5847,5847,Credit Card,173.33,5
5848,5848,Credit Card,179.01,3
5849,5849,Credit Card,30.23,1
5850,5850,Credit Card,92.5,4
5851,5851,Credit Card,36.78,3
5852,5852,Credit Card,211.12,2
5853,5853,Credit Card,188.34,8
5854,5854,Credit Card,66.67,6
5855,5855,Credit Card,1042.51,3
5856,5856,Credit Card,159.6,1
5857,5857,Boleto,69.73,1
5858,5858,Credit Card,28.09,2
5859,5859,Credit Card,97.24,1
5860,5860,Credit Card,99.04,5
5861,5861,Credit Card,138.72,3
5862,5862,Credit Card,38.64,2
5863,5863,Credit Card,23.78,1
5864,5864,Credit Card,33.85,1
5865,5865,Credit Card,40.51,4
5866,5866,Credit Card,169.39,10
5867,5867,Credit Card,36.78,1
5868,5868,Boleto,107.11,1
5869,5869,Credit Card,95.31,9
5870,5870,Debit Card,36.01,1
5871,5871,Debit Card,67.56,1
5872,5872,Credit Card,271.38,4
5873,5873,Boleto,205.29,1
5874,5874,Credit Card,106.78,2
5875,5875,Boleto,57.1,1
5876,5876,Credit Card,371.87,6
5877,5877,Credit Card,360.66,10
5878,5878,Boleto,31.75,1
5879,5879,Credit Card,36.94,1
5880,5880,Credit Card,57.03,1
5881,5881,Credit Card,129.74,1
5882,5882,Credit Card,117.9,1
5883,5883,Voucher,114.0,1
5884,5884,Credit Card,98.56,2
5885,5885,Credit Card,106.76,3
5886,5886,Credit Card,66.89,2
5887,5887,Credit Card,36.46,1
5888,5888,Credit Card,76.89,1
5889,5889,Credit Card,102.03,1
5890,5890,Credit Card,50.95,1
5891,5891,Credit Card,159.21,5
5892,5892,Boleto,169.32,1
5893,5893,Credit Card,92.8,2
5894,5894,Credit Card,266.51,3
5895,5895,Credit Card,37.75,1
5896,5896,Boleto,42.78,1
5897,5897,Credit Card,122.8,1
5898,5898,Credit Card,84.4,8
5899,5899,Credit Card,138.17,1
5900,5900,Boleto,133.35,1
5901,5901,Credit Card,137.99,1
5902,5902,Credit Card,797.66,8
5903,5903,Credit Card,115.46,2
5904,5904,Credit Card,135.0,1
5905,5905,Credit Card,38.13,1
5906,5906,Credit Card,184.96,1
5907,5907,Credit Card,190.37,1
5908,5908,Credit Card,39.01,1
5909,5909,Boleto,63.74,1
5910,5910,Voucher,292.74,1
5911,5911,Credit Card,222.24,4
5912,5912,Credit Card,97.65,5
5913,5913,Boleto,174.21,1
5914,5914,Credit Card,287.4,1
5915,5915,Credit Card,154.83,3
5916,5916,Voucher,310.34,1
5917,5917,Credit Card,360.66,1
5918,5918,Boleto,116.94,1
5919,5919,Credit Card,23.77,1
5920,5920,Boleto,103.55,1
5921,5921,Credit Card,111.14,1
5922,5922,Credit Card,218.48,10
5923,5923,Credit Card,168.2,3
5924,5924,Boleto,57.87,1
5925,5925,Credit Card,113.43,1
5926,5926,Credit Card,46.75,2
5927,5927,Credit Card,21.79,1
5928,5928,Credit Card,127.28,2
5929,5929,Credit Card,81.36,8
5930,5930,Credit Card,540.79,8
5931,5931,Boleto,39.95,1
5932,5932,Credit Card,99.15,1
5933,5933,Credit Card,111.03,10
5934,5934,Credit Card,181.64,3
5935,5935,Boleto,68.27,1
5936,5936,Boleto,38.28,1
5937,5937,Boleto,74.67,1
5938,5938,Credit Card,86.05,1
5939,5939,Debit Card,107.85,1
5940,5940,Credit Card,28.29,2
5941,5941,Credit Card,65.55,1
5942,5942,Credit Card,106.87,2
5943,5943,Credit Card,60.43,2
5944,5944,Credit Card,207.57,1
5945,5945,Credit Card,107.1,2
5946,5946,Credit Card,67.5,2
5947,5947,Credit Card,29.73,1
5948,5948,Credit Card,268.2,1
5949,5949,Credit Card,139.03,2
5950,5950,Credit Card,38.14,3
5951,5951,Credit Card,132.06,1
5952,5952,Credit Card,219.67,4
5953,5953,Credit Card,65.0,2
5954,5954,Credit Card,99.9,1
5955,5955,Credit Card,57.3,5
5956,5956,Credit Card,42.68,1
5957,5957,Credit Card,253.22,6
5958,5958,Boleto,109.41,1
5959,5959,Credit Card,312.61,8
5960,5960,Credit Card,79.09,1
5961,5961,Credit Card,145.88,1
5962,5962,Credit Card,61.75,4
5963,5963,Boleto,87.8,1
5964,5964,Credit Card,54.22,1
5965,5965,Boleto,182.58,1
5966,5966,Credit Card,124.31,5
5967,5967,Voucher,182.59,1
5968,5968,Boleto,128.09,1
5969,5969,Credit Card,135.5,6
5970,5970,Boleto,122.32,1
5971,5971,Voucher,99.73,1
5972,5972,Credit Card,106.21,2
5973,5973,Credit Card,66.01,4
5974,5974,Credit Card,162.29,5
5975,5975,Credit Card,36.84,1
5976,5976,Boleto,116.94,1
5977,5977,Credit Card,136.08,2
5978,5978,Credit Card,82.7,3
5979,5979,Credit Card,140.88,5
5980,5980,Credit Card,89.88,1
5981,5981,Credit Card,74.2,3
5982,5982,Boleto,726.84,1
5983,5983,Credit Card,409.0,10
5984,5984,Boleto,94.21,1
5985,5985,Credit Card,154.38,1
5986,5986,Boleto,57.82,1
5987,5987,Credit Card,357.03,4
5988,5988,Credit Card,127.01,2
5989,5989,Credit Card,128.78,1
5990,5990,Credit Card,347.08,10
5991,5991,Boleto,64.1,1
5992,5992,Credit Card,47.69,1
5993,5993,Credit Card,89.19,3
5994,5994,Boleto,168.2,1
5995,5995,Credit Card,52.73,5
5996,5996,Credit Card,218.45,2
5997,5997,Credit Card,83.2,8
5998,5998,Credit Card,86.16,3
5999,5999,Credit Card,61.12,3
6000,6000,Credit Card,26.79,1
6001,6001,Credit Card,801.11,5
6002,6002,Credit Card,45.91,1
6003,6003,Credit Card,140.54,1
6004,6004,Debit Card,60.35,1
6005,6005,Credit Card,46.0,4
6006,6006,Credit Card,414.08,1
6007,6007,Credit Card,126.78,5
6008,6008,Credit Card,70.14,7
6009,6009,Credit Card,126.44,1
6010,6010,Boleto,45.48,1
6011,6011,Credit Card,77.77,4
6012,6012,Credit Card,64.05,1
6013,6013,Voucher,163.72,1
6014,6014,Credit Card,165.29,2
6015,6015,Credit Card,126.19,3
6016,6016,Boleto,1054.63,1
6017,6017,Credit Card,24.52,1
6018,6018,Credit Card,38.28,1
6019,6019,Credit Card,75.17,1
6020,6020,Credit Card,60.64,1
6021,6021,Credit Card,235.3,3
6022,6022,Credit Card,57.5,2
6023,6023,Credit Card,199.0,4
6024,6024,Credit Card,85.6,4
6025,6025,Credit Card,162.11,2
6026,6026,Debit Card,34.13,1
6027,6027,Debit Card,92.3,1
6028,6028,Boleto,34.2,1
6029,6029,Credit Card,438.01,10
6030,6030,Credit Card,78.72,3
6031,6031,Credit Card,35.09,1
6032,6032,Credit Card,94.3,2
6033,6033,Credit Card,471.84,10
6034,6034,Credit Card,100.27,2
6035,6035,Boleto,68.45,1
6036,6036,Credit Card,190.86,3
6037,6037,Credit Card,195.0,3
6038,6038,Boleto,47.13,1
6039,6039,Voucher,136.64,1
6040,6040,Credit Card,159.14,3
6041,6041,Boleto,30.38,1
6042,6042,Credit Card,35.77,1
6043,6043,Boleto,335.98,1
6044,6044,Boleto,53.51,1
6045,6045,Credit Card,49.27,1
6046,6046,Boleto,167.68,1
6047,6047,Credit Card,53.52,3
6048,6048,Credit Card,2148.4,10
6049,6049,Credit Card,219.63,9
6050,6050,Credit Card,134.45,3
6051,6051,Boleto,127.92,1
6052,6052,Credit Card,77.89,1
6053,6053,Credit Card,308.16,5
6054,6054,Credit Card,320.07,4
6055,6055,Credit Card,133.58,7
6056,6056,Boleto,47.82,1
6057,6057,Debit Card,41.6,1
6058,6058,Credit Card,159.26,7
6059,6059,Credit Card,86.56,4
6060,6060,Boleto,56.35,1
6061,6061,Credit Card,61.64,1
6062,6062,Credit Card,153.41,1
6063,6063,Credit Card,137.99,5
6064,6064,Credit Card,785.24,10
6065,6065,Credit Card,84.7,1
6066,6066,Credit Card,391.46,8
6067,6067,Credit Card,165.16,2
6068,6068,Boleto,128.72,1
6069,6069,Credit Card,125.18,5
6070,6070,Credit Card,126.88,8
6071,6071,Credit Card,25.51,1
6072,6072,Credit Card,147.13,8
6073,6073,Credit Card,98.09,1
6074,6074,Credit Card,367.53,5
6075,6075,Credit Card,207.68,10
6076,6076,Credit Card,52.39,1
6077,6077,Boleto,162.45,1
6078,6078,Credit Card,133.4,4
6079,6079,Credit Card,47.1,1
6080,6080,Credit Card,108.15,2
6081,6081,Credit Card,136.05,8
6082,6082,Credit Card,169.23,2
6083,6083,Credit Card,79.17,1
6084,6084,Credit Card,75.08,1
6085,6085,Boleto,58.0,1
6086,6086,Credit Card,153.92,1
6087,6087,Credit Card,61.75,1
6088,6088,Credit Card,103.14,8
6089,6089,Credit Card,37.58,1
6090,6090,Credit Card,52.93,1
6091,6091,Credit Card,19.62,1
6092,6092,Credit Card,126.81,2
6093,6093,Credit Card,25.38,1
6094,6094,Credit Card,102.44,2
6095,6095,Voucher,34.07,1
6096,6096,Credit Card,33.84,3
6097,6097,Credit Card,145.69,2
6098,6098,Credit Card,259.82,3
6099,6099,Debit Card,55.28,1
6100,6100,Boleto,116.94,1
6101,6101,Credit Card,138.91,1
6102,6102,Credit Card,98.26,1
6103,6103,Credit Card,336.1,6
6104,6104,Credit Card,185.43,3
6105,6105,Credit Card,137.08,3
6106,6106,Credit Card,31.28,1
6107,6107,Credit Card,133.99,1
6108,6108,Boleto,139.95,1
6109,6109,Boleto,111.19,1
6110,6110,Boleto,35.72,1
6111,6111,Boleto,425.25,1
6112,6112,Boleto,153.19,1
6113,6113,Credit Card,29.75,1
6114,6114,Credit Card,57.9,2
6115,6115,Boleto,321.92,1
6116,6116,Credit Card,143.48,2
6117,6117,Boleto,122.87,1
6118,6118,Credit Card,57.37,1
6119,6119,Boleto,131.51,1
6120,6120,Credit Card,31.75,3
6121,6121,Credit Card,88.39,1
6122,6122,Credit Card,38.42,3
6123,6123,Credit Card,87.64,1
6124,6124,Credit Card,226.22,3
6125,6125,Credit Card,350.41,1
6126,6126,Credit Card,94.74,1
6127,6127,Credit Card,63.02,1
6128,6128,Credit Card,69.73,1
6129,6129,Credit Card,82.88,3
6130,6130,Credit Card,154.86,2
6131,6131,Voucher,70.03,1
6132,6132,Credit Card,41.71,1
6133,6133,Boleto,26.05,1
6134,6134,Boleto,112.03,1
6135,6135,Credit Card,76.17,1
6136,6136,Credit Card,185.85,2
6137,6137,Credit Card,602.88,4
6138,6138,Boleto,41.75,1
6139,6139,Voucher,42.5,1
6140,6140,Credit Card,65.1,2
6141,6141,Credit Card,266.4,5
6142,6142,Boleto,55.62,1
6143,6143,Boleto,475.01,1
6144,6144,Credit Card,55.28,5
6145,6145,Credit Card,33.0,3
6146,6146,Credit Card,166.04,8
6147,6147,Boleto,219.45,1
6148,6148,Credit Card,52.34,1
6149,6149,Credit Card,38.94,3
6150,6150,Credit Card,168.46,10
6151,6151,Credit Card,69.64,2
6152,6152,Debit Card,78.3,1
6153,6153,Credit Card,55.38,1
6154,6154,Credit Card,35.31,3
6155,6155,Boleto,34.92,1
6156,6156,Credit Card,37.48,1
6157,6157,Credit Card,99.62,3
6158,6158,Credit Card,236.56,2
6159,6159,Credit Card,76.06,1
6160,6160,Credit Card,153.9,5
6161,6161,Credit Card,46.75,4
6162,6162,Boleto,431.05,1
6163,6163,Credit Card,38.01,3
6164,6164,Credit Card,204.92,4
6165,6165,Credit Card,67.08,1
6166,6166,Boleto,167.02,1
6167,6167,Credit Card,369.6,1
6168,6168,Credit Card,140.56,4
6169,6169,Credit Card,255.24,5
6170,6170,Credit Card,149.02,5
6171,6171,Credit Card,134.61,1
6172,6172,Credit Card,88.98,1
6173,6173,Credit Card,111.92,2
6174,6174,Boleto,52.0,1
6175,6175,Voucher,75.08,1
6176,6176,Credit Card,163.8,3
6177,6177,Credit Card,41.48,2
6178,6178,Credit Card,27.33,1
6179,6179,Credit Card,52.05,2
6180,6180,Credit Card,206.84,6
6181,6181,Credit Card,179.35,2
6182,6182,Voucher,72.9,1
6183,6183,Credit Card,388.01,10
6184,6184,Credit Card,53.15,3
6185,6185,Credit Card,208.99,1
6186,6186,Credit Card,251.65,1
6187,6187,Credit Card,46.29,2
6188,6188,Credit Card,65.14,1
6189,6189,Credit Card,2564.65,10
6190,6190,Credit Card,235.23,3
6191,6191,Credit Card,134.36,1
6192,6192,Credit Card,207.31,3
6193,6193,Boleto,36.69,1
6194,6194,Credit Card,86.54,3
6195,6195,Boleto,61.19,1
6196,6196,Credit Card,53.17,1
6197,6197,Boleto,309.29,1
6198,6198,Credit Card,60.1,6
6199,6199,Credit Card,120.68,2
6200,6200,Credit Card,132.99,2
6201,6201,Boleto,35.96,1
6202,6202,Credit Card,42.77,1
6203,6203,Credit Card,107.78,10
6204,6204,Credit Card,87.06,1
6205,6205,Credit Card,107.78,1
6206,6206,Credit Card,213.95,6
6207,6207,Credit Card,199.87,3
6208,6208,Credit Card,335.09,1
6209,6209,Credit Card,19.64,1
6210,6210,Credit Card,72.72,1
6211,6211,Credit Card,133.36,6
6212,6212,Debit Card,134.59,1
6213,6213,Credit Card,143.06,2
6214,6214,Boleto,36.95,1
6215,6215,Credit Card,317.15,10
6216,6216,Credit Card,217.84,6
6217,6217,Credit Card,50.68,5
6218,6218,Credit Card,117.81,2
6219,6219,Credit Card,317.2,6
6220,6220,Credit Card,315.94,5
6221,6221,Boleto,137.35,1
6222,6222,Boleto,44.09,1
6223,6223,Credit Card,33.0,3
6224,6224,Credit Card,147.14,1
6225,6225,Voucher,56.94,1
6226,6226,Credit Card,67.38,1
6227,6227,Credit Card,78.19,3
6228,6228,Credit Card,102.94,1
6229,6229,Credit Card,169.31,8
6230,6230,Debit Card,59.68,1
6231,6231,Boleto,57.68,1
6232,6232,Credit Card,105.53,2
6233,6233,Credit Card,177.68,4
6234,6234,Credit Card,261.42,9
6235,6235,Credit Card,37.0,3
6236,6236,Boleto,63.22,1
6237,6237,Credit Card,41.59,2
6238,6238,Credit Card,44.24,3
6239,6239,Credit Card,49.0,4
6240,6240,Credit Card,27.69,1
6241,6241,Credit Card,257.45,10
6242,6242,Boleto,61.11,1
6243,6243,Credit Card,53.87,1
6244,6244,Credit Card,53.52,1
6245,6245,Credit Card,268.76,5
6246,6246,Credit Card,296.71,3
6247,6247,Boleto,649.15,1
6248,6248,Credit Card,154.46,7
6249,6249,Voucher,57.78,1
6250,6250,Credit Card,198.96,3
6251,6251,Credit Card,72.18,7
6252,6252,Credit Card,43.6,4
6253,6253,Boleto,279.58,1
6254,6254,Credit Card,113.62,10
6255,6255,Debit Card,318.53,1
6256,6256,Voucher,32.76,1
6257,6257,Credit Card,103.45,2
6258,6258,Credit Card,870.04,10
6259,6259,Boleto,148.35,1
6260,6260,Credit Card,155.51,3
6261,6261,Boleto,44.45,1
6262,6262,Boleto,239.48,1
6263,6263,Credit Card,33.71,1
6264,6264,Boleto,117.94,1
6265,6265,Voucher,154.75,1
6266,6266,Credit Card,196.61,2
6267,6267,Credit Card,64.09,1
6268,6268,Credit Card,67.98,2
6269,6269,Credit Card,237.05,1
6270,6270,Credit Card,87.52,2
6271,6271,Credit Card,108.16,3
6272,6272,Credit Card,143.49,2
6273,6273,Credit Card,160.44,2
6274,6274,Credit Card,33.13,3
6275,6275,Voucher,56.12,1
6276,6276,Credit Card,162.04,1
6277,6277,Credit Card,124.27,2
6278,6278,Credit Card,50.46,5
6279,6279,Voucher,48.34,1
6280,6280,Credit Card,27.09,1
6281,6281,Credit Card,160.81,1
6282,6282,Credit Card,145.58,1
6283,6283,Credit Card,85.85,1
6284,6284,Credit Card,89.57,2
6285,6285,Credit Card,97.57,1
6286,6286,Credit Card,519.2,2
6287,6287,Credit Card,147.04,2
6288,6288,Boleto,121.87,1
6289,6289,Credit Card,173.75,1
6290,6290,Boleto,143.1,1
6291,6291,Boleto,64.5,1
6292,6292,Credit Card,27.68,1
6293,6293,Credit Card,1158.99,10
6294,6294,Credit Card,76.08,1
6295,6295,Credit Card,224.17,4
6296,6296,Credit Card,116.66,2
6297,6297,Voucher,33.09,1
6298,6298,Boleto,49.36,1
6299,6299,Credit Card,142.3,2
6300,6300,Credit Card,60.85,2
6301,6301,Credit Card,79.51,1
6302,6302,Credit Card,75.25,2
6303,6303,Credit Card,627.66,10
6304,6304,Boleto,112.44,1
6305,6305,Credit Card,119.25,8
6306,6306,Credit Card,49.84,1
6307,6307,Boleto,58.28,1
6308,6308,Boleto,58.22,1
6309,6309,Credit Card,113.72,2
6310,6310,Boleto,123.47,1
6311,6311,Boleto,395.32,1
6312,6312,Credit Card,86.1,3
6313,6313,Credit Card,76.08,3
6314,6314,Credit Card,75.36,7
6315,6315,Credit Card,141.32,2
6316,6316,Boleto,300.15,1
6317,6317,Credit Card,208.89,2
6318,6318,Credit Card,139.8,1
6319,6319,Credit Card,135.51,10
6320,6320,Credit Card,65.38,6
6321,6321,Credit Card,68.35,3
6322,6322,Credit Card,54.06,1
6323,6323,Credit Card,173.0,3
6324,6324,Credit Card,57.8,5
6325,6325,Credit Card,195.18,10
6326,6326,Credit Card,103.69,1
6327,6327,Credit Card,120.44,3
6328,6328,Credit Card,112.25,1
6329,6329,Credit Card,112.81,2
6330,6330,Credit Card,64.22,4
6331,6331,Credit Card,97.88,1
6332,6332,Credit Card,93.34,2
6333,6333,Boleto,63.27,1
6334,6334,Boleto,36.05,1
6335,6335,Credit Card,57.51,1
6336,6336,Credit Card,143.12,2
6337,6337,Credit Card,171.26,1
6338,6338,Credit Card,547.98,1
6339,6339,Credit Card,128.34,2
6340,6340,Credit Card,176.05,10
6341,6341,Voucher,121.4,1
6342,6342,Credit Card,36.1,3
6343,6343,Voucher,125.78,1
6344,6344,Boleto,155.12,1
6345,6345,Credit Card,64.0,1
6346,6346,Credit Card,102.13,2
6347,6347,Credit Card,165.8,6
6348,6348,Credit Card,268.84,5
6349,6349,Credit Card,92.5,2
6350,6350,Credit Card,255.84,10
6351,6351,Credit Card,54.73,1
6352,6352,Credit Card,154.27,6
6353,6353,Credit Card,37.68,3
6354,6354,Credit Card,350.02,3
6355,6355,Credit Card,106.85,4
6356,6356,Credit Card,36.78,1
6357,6357,Credit Card,136.9,13
6358,6358,Credit Card,166.74,8
6359,6359,Credit Card,29.84,1
6360,6360,Credit Card,100.62,1
6361,6361,Credit Card,150.98,4
6362,6362,Credit Card,31.98,1
6363,6363,Credit Card,308.6,4
6364,6364,Credit Card,119.29,3
6365,6365,Credit Card,98.0,3
6366,6366,Boleto,1075.23,1
6367,6367,Credit Card,1044.03,5
6368,6368,Credit Card,1140.82,6
6369,6369,Credit Card,258.55,8
6370,6370,Voucher,181.55,1
6371,6371,Credit Card,158.28,1
6372,6372,Credit Card,202.06,2
6373,6373,Credit Card,322.17,6
6374,6374,Credit Card,48.71,1
6375,6375,Credit Card,86.6,1
6376,6376,Boleto,47.05,1
6377,6377,Credit Card,79.59,3
6378,6378,Boleto,189.97,1
6379,6379,Credit Card,145.72,2
6380,6380,Credit Card,245.0,2
6381,6381,Credit Card,204.07,2
6382,6382,Credit Card,84.65,2
6383,6383,Credit Card,101.73,2
6384,6384,Debit Card,123.47,1
6385,6385,Credit Card,38.79,3
6386,6386,Credit Card,90.67,3
6387,6387,Credit Card,80.86,1
6388,6388,Boleto,69.03,1
6389,6389,Credit Card,92.83,2
6390,6390,Credit Card,146.46,10
6391,6391,Credit Card,44.9,1
6392,6392,Credit Card,203.9,10
6393,6393,Debit Card,47.43,1
6394,6394,Boleto,50.09,1
6395,6395,Credit Card,56.0,5
6396,6396,Boleto,293.85,1
6397,6397,Boleto,39.1,1
6398,6398,Credit Card,164.63,8
6399,6399,Credit Card,50.09,1
6400,6400,Boleto,214.41,1
6401,6401,Credit Card,191.75,4
6402,6402,Credit Card,159.27,10
6403,6403,Credit Card,35.0,1
6404,6404,Boleto,128.93,1
6405,6405,Credit Card,99.5,1
6406,6406,Credit Card,120.11,4
6407,6407,Boleto,80.1,1
6408,6408,Credit Card,185.57,2
6409,6409,Boleto,49.84,1
6410,6410,Credit Card,52.88,1
6411,6411,Credit Card,33.0,3
6412,6412,Credit Card,154.74,1
6413,6413,Credit Card,92.57,1
6414,6414,Credit Card,84.23,8
6415,6415,Boleto,93.7,1
6416,6416,Credit Card,28.62,1
6417,6417,Credit Card,24.09,1
6418,6418,Credit Card,51.05,1
6419,6419,Credit Card,130.88,2
6420,6420,Boleto,117.57,1
6421,6421,Voucher,517.24,4
6422,6422,Credit Card,42.27,3
6423,6423,Credit Card,79.06,3
6424,6424,Boleto,136.49,1
6425,6425,Credit Card,223.88,1
6426,6426,Credit Card,237.07,5
6427,6427,Credit Card,55.18,1
6428,6428,Credit Card,749.64,10
6429,6429,Credit Card,119.39,1
6430,6430,Credit Card,44.74,1
6431,6431,Boleto,40.27,1
6432,6432,Boleto,124.53,1
